Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument,ISIN_CLEAN,LISTING_SOURCE
532391,OPTOCIRCUI,OPTO CIRCUITS (INDIA) LTD.,Active,T ,10.0,INE808B01016,Medical Equipment,Equity,INE808B01016,BSE_ONLY
532396,VANTEL,VANTEL TECHNOLOGIES LTD.,Delisted,Z ,10.0,INE078B01016,IT Consulting &amp; Software,Equity,INE078B01016,BSE_ONLY
532397,ARMSPAPER,ARMS PAPER LTD.,Active,Z ,10.0,INE971A01014,Paper &amp; Paper Products,Equity,INE971A01014,BSE_ONLY
532399,RELMEDIA,RELIANCE MEDIAWORKS LTD.,Delisted,B ,5.0,INE540B01015,Movies &amp; Entertainment,Equity,INE540B01015,BSE_ONLY
532401,VIJAYABANK,VIJAYA BANK,Active,B ,10.0,INE705A01016,Banks,Equity,INE705A01016,BSE_ONLY
532403,4THGEN,FOURTH GENERATION INFORMATION SYSTEMS LTD.,Active,XT,10.0,INE739B01039,IT Software Products,Equity,INE739B01039,BSE_ONLY
532405,CCSIN,CCS INFOTECH LTD.,Suspended,Z ,10.0,INE661B01019,Storage Media &amp; Peripherals,Equity,INE661B01019,BSE_ONLY
532409,SYGENTA,SYNGENTA INDIA LTD.,Delisted,B ,5.0,INE402C01016,,Equity,INE402C01016,BSE_ONLY
532411,VISESHINFO,VISESH INFOTECNICS LTD.,Suspended,T ,1.0,INE861A01058,IT Software Products,Equity,INE861A01058,BSE_ONLY
532414,IKFTECH,IKF TECHNOLOGIES LTD.,Suspended,XT,1.0,INE052C01027,IT Software Products,Equity,INE052C01027,BSE_ONLY
532417,ESTAR,E.STAR INFOTECH LTD.,Delisted,XD,2.0,INE546B01020,IT Software Products,Equity,INE546B01020,BSE_ONLY
532418,ANDHRABANK,ANDHRA BANK,Active,A ,10.0,INE434A01013,Banks,Equity,INE434A01013,BSE_ONLY
532421,IQINF,IQ INFOTECH LTD.,Suspended,XT,10.0,INE679B01011,IT Software Products,Equity,INE679B01011,BSE_ONLY
532422,SEQSOFT,SEQUELSOFT INDIA LTD.,Delisted,XD,10.0,INE793C01018,IT Software Products,Equity,INE793C01018,BSE_ONLY
532425,GULCHEM,GULSHAN CHEMFILL LTD.,Active,XT,2.0,INE256D01014,Commodity Chemicals,Equity,INE256D01014,BSE_ONLY
532432,UNITDSPR,UNITED SPIRITS LTD.,Active,A ,10.0,INE854D01016,Breweries &amp; Distilleries,Equity,INE854D01016,BSE_ONLY
532442,MWTEXX,MW UNITEXX LTD.,Suspended,Z ,10.0,INE578D01011,Textiles,Equity,INE578D01011,BSE_ONLY
532444,TSPIRITUAL,T.SPIRITUAL WORLD LTD.,Suspended,XT,10.0,INE541C01037,IT Software Products,Equity,INE541C01037,BSE_ONLY
532447,DUPHARPH,SOLVAY PHARMA INDIA LTD.,Delisted,B ,10.0,INE593D01010,Pharmaceuticals,Equity,INE593D01010,BSE_ONLY
532452,SAPETRO,SOUTH ASIAN PETROCHEM LTD.,Delisted,B ,10.0,INE801C01019,Petrochemicals,Equity,INE801C01019,BSE_ONLY
532455,SHALIWIR,SHALIMAR WIRES INDUSTRIES LTD.,Active,XT,2.0,INE655D01025,Copper,Equity,INE655D01025,BSE_ONLY
532459,AUNDEIND,Aunde India Limited-$,Active,XT,10.0,INE207D01017,Textiles,Equity,INE207D01017,BSE_ONLY
532463,RSLTEXTIL,RSL TEXTILES (INDIA) LTD.,Suspended,Z ,10.0,INE259F01013,Textiles,Equity,INE259F01013,BSE_ONLY
532464,RAMCOSUP,RAMCO SUPER LEATHERS LTD.,Delisted,XD,10.0,INE108F01012,Other Apparels &amp; Accessories,Equity,INE108F01012,BSE_ONLY
532465,TAFNCCPEQ,TAFNCCPEQ,Delisted,B ,10.0,IN9265A01035,,Equity,IN9265A01035,BSE_ONLY
532468,KAMAHOLD,Kama Holdings Limited-$,Active,B ,10.0,INE411F01010,Holding Companies,Equity,INE411F01010,BSE_ONLY
532469,MPPLQ,MATHER &amp; PLATT PUMPS LTD.,Delisted,B ,10.0,INE096E01012,,Equity,INE096E01012,BSE_ONLY
532472,GLOFAME,GLOFAME COTSPIN INDUSTRIES LTD.,Delisted,B ,10.0,INE261D01014,,Equity,INE261D01014,BSE_ONLY
532479,ISMTLTD,ISMT LTD.,Active,T ,5.0,INE732F01019,Iron &amp; Steel/Interm.Products,Equity,INE732F01019,BSE_ONLY
532480,ALBK,ALLAHABAD BANK,Active,A ,10.0,INE428A01015,Banks,Equity,INE428A01015,BSE_ONLY
532483,CANBK,CANARA BANK,Active,A ,10.0,INE476A01014,Banks,Equity,INE476A01014,BSE_ONLY
532487,ECEINDBBPH,ECEINDBBPH,Delisted,B ,10.0,INE588B01014,,Equity,INE588B01014,BSE_ONLY
532489,ARVINPRO,ARVIND PRODUCTS LTD.,Delisted,B ,10.0,INE764A01013,Comm.Trading  &amp; Distribution,Equity,INE764A01013,BSE_ONLY
532490,RANENGIN,RANE ENGINE VALVE LTD.,Delisted,B ,10.0,INE385A01017,,Equity,INE385A01017,BSE_ONLY
532491,ECEIND,ECE INDUSTRIES LTD.-$,Delisted,B ,10.0,INE588B01014,Other Elect.Equip./ Prod.,Equity,INE588B01014,BSE_ONLY
532492,INDOGULFFE,INDO GULF FERTILISERS LTD.,Delisted,B ,10.0,INE911F01019,,Equity,INE911F01019,BSE_ONLY
532494,MICROTECH,MICRO TECHNOLOGIES (INDIA) LTD.-$,Suspended,T ,10.0,INE358B01012,IT Software Products,Equity,INE358B01012,BSE_ONLY
532498,SHRIRAMCIT,SHRIRAM CITY UNION FINANCE LTD.,Active,A ,10.0,INE722A01011,Finance (including NBFCs),Equity,INE722A01011,BSE_ONLY
532501,INDORAMTX,INDO RAMA TEXTILES LTD.,Delisted,B ,10.0,INE059G01015,,Equity,INE059G01015,BSE_ONLY
532510,ASLEYF,ASLEYF,Delisted,B ,10.0,IN9251A01019,,Equity,IN9251A01019,BSE_ONLY
532511,EXCELCROP,EXCEL CROP CARE LTD.,Active,B ,5.0,INE223G01017,Agrochemicals,Equity,INE223G01017,BSE_ONLY
532512,MAWANA,MAWANA SUGARS LTD.,Delisted,B ,10.0,INE255G01019,,Equity,INE255G01019,BSE_ONLY
532516,SURYAPHARM,SURYA PHARMACEUTICAL LTD.,Suspended,Z ,1.0,INE249G01020,Pharmaceuticals,Equity,INE249G01020,BSE_ONLY
532517,PATNI,PATNI COMPUTER SYSTEMS LTD.,Delisted,B ,2.0,INE660F01012,IT Consulting &amp; Software,Equity,INE660F01012,BSE_ONLY
532519,JKSUGAR,JK SUGAR LTD.-$,Delisted,T ,10.0,INE210G01014,Sugar,Equity,INE210G01014,BSE_ONLY
532526,DISHMAN,DISHMAN PHARMACEUTICALS &amp; CHEMICALS LTD.,Suspended,B ,2.0,INE353G01020,Pharmaceuticals,Equity,INE353G01020,BSE_ONLY
532527,RKFORGE,RAMKRISHNA FORGINGS LTD.,Active,B ,10.0,INE399G01015,Other Industrial Products,Equity,INE399G01015,BSE_ONLY
532532,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,Active,A ,2.0,INE455F01025,Construction &amp; Engineering,Equity,INE455F01025,BSE_ONLY
532536,KOJAM,KOJAM FININVEST LTD.,Delisted,B ,10.0,INE336G01017,,Equity,INE336G01017,BSE_ONLY
532537,LUMAXAUTO,LUMAX AUTOMOTIVE SYSTEMS LTD.,Suspended,Z ,10.0,INE547G01019,Auto Parts &amp; Equipment,Equity,INE547G01019,BSE_ONLY
532541,NIITTECH,NIIT TECHNOLOGIES LTD.,Active,A ,10.0,INE591G01017,IT Consulting &amp; Software,Equity,INE591G01017,BSE_ONLY
532542,CREWBOS,CREW B.O.S.PRODUCTS LTD.,Delisted,Z ,10.0,INE514G01019,Other Apparels &amp; Accessories,Equity,INE514G01019,BSE_ONLY
532544,IBULLS,INDIABULLS FINANCIAL SERVICES LTD.,Delisted,A ,2.0,INE894F01025,Other Financial Services,Equity,INE894F01025,BSE_ONLY
532545,FKONCO,FRESENIUS KABI ONCOLOGY LTD.,Delisted,B ,1.0,INE575G01010,Pharmaceuticals,Equity,INE575G01010,BSE_ONLY
532605,JBMA,JBM AUTO LTD.,Active,B ,5.0,INE927D01028,Auto Parts &amp; Equipment,Equity,INE927D01028,BSE_ONLY
532606,PARAL,PAREKH ALUMINEX LTD.,Suspended,Z ,10.0,INE620C01013,Aluminium,Equity,INE620C01013,BSE_ONLY
532607,ONTRACK,ONTRACK SYSTEMS LTD.,Suspended,Z ,10.0,INE426B01033,IT Software Products,Equity,INE426B01033,BSE_ONLY
532608,DCHL,DECCAN CHRONICLE HOLDINGS LTD.,Delisted,Z ,2.0,INE137G01027,Publishing,Equity,INE137G01027,BSE_ONLY
532609,BHARATIDIL,Bharati Defence and Infrastructure Ltd,Active,Z ,10.0,INE673G01013,Commercial Vehicles,Equity,INE673G01013,BSE_ONLY
532615,ETC,ETC NETWORKS LTD.,Delisted,T ,10.0,INE695G01016,,Equity,INE695G01016,BSE_ONLY
532617,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,Active,A ,10.0,INE802G01018,Airlines,Equity,INE802G01018,BSE_ONLY
532618,VISHALEXPO,VISHAL EXPORTS OVERSEAS LTD.,Delisted,B ,1.0,INE167C01023,Comm.Trading  &amp; Distribution,Equity,INE167C01023,BSE_ONLY
532619,UTVSOF,UTV SOFTWARE COMMUNICATIONS LTD.,Delisted,A ,10.0,INE507B01022,Movies &amp; Entertainment,Equity,INE507B01022,BSE_ONLY
532622,GDL,GATEWAY DISTRIPARKS LTD.,Active,A ,10.0,INE852F01015,Transportation - Logistics,Equity,INE852F01015,BSE_ONLY
532628,3IINFOTECH,3I INFOTECH LTD.,Active,B ,10.0,INE748C01020,IT Consulting &amp; Software,Equity,INE748C01020,BSE_ONLY
532629,MBECL,MCNALLY BHARAT ENGINEERING COMPANY LTD.,Active,T ,10.0,INE748A01016,Construction &amp; Engineering,Equity,INE748A01016,BSE_ONLY
532631,FAMEINDIA,FAME INDIA LTD.,Delisted,B ,10.0,INE886G01011,Movies &amp; Entertainment,Equity,INE886G01011,BSE_ONLY
532641,NDL,Nandan Denim Limited,Active,B ,10.0,INE875G01030,Textiles,Equity,INE875G01030,BSE_ONLY
532643,SGFL,SHREE GANESH FORGINGS LTD.,Active,T ,10.0,INE883G01018,Other Industrial Products,Equity,INE883G01018,BSE_ONLY
532645,BEEYU,BEEYU OVERSEAS LTD.,Active,XT,10.0,INE052B01011,Comm.Trading  &amp; Distribution,Equity,INE052B01011,BSE_ONLY
532646,UNIPLY,UNIPLY INDUSTRIES LTD.,Active,B ,10.0,INE950G01015,Forest Products,Equity,INE950G01015,BSE_ONLY
532647,PROVOGE,PROVOGUE (INDIA) LTD.,Active,B ,1.0,INE968G01033,Other Apparels &amp; Accessories,Equity,INE968G01033,BSE_ONLY
532648,YESBANK,YES BANK LTD.,Active,A ,2.0,INE528G01027,Banks,Equity,INE528G01027,BSE_ONLY
532653,HINVDIR,HSBC INVESTDIRECT (INDIA) LTD.,Delisted,B ,10.0,INE800B01013,Other Financial Services,Equity,INE800B01013,BSE_ONLY
532655,BALASTEELS,SHRI RAMRUPAI BALAJI STEELS LTD.,Delisted,T ,10.0,INE977G01018,,Equity,INE977G01018,BSE_ONLY
532656,FACORALL,FACOR ALLOYS LTD.,Active,XT,1.0,INE828G01013,Iron &amp; Steel/Interm.Products,Equity,INE828G01013,BSE_ONLY
532657,FACORSTE,FACOR STEELS LTD.,Suspended,Z ,1.0,INE829G01011,Iron &amp; Steel/Interm.Products,Equity,INE829G01011,BSE_ONLY
532658,EON,EON ELECTRIC LTD.,Active,T ,5.0,INE076H01025,Other Elect.Equip./ Prod.,Equity,INE076H01025,BSE_ONLY
532659,IDFC,IDFC LIMITED,Active,A ,10.0,INE043D01016,Finance (including NBFCs),Equity,INE043D01016,BSE_ONLY
532660,VIVIMEDLAB,VIVIMED LABS LTD.,Active,B ,2.0,INE526G01021,Pharmaceuticals,Equity,INE526G01021,BSE_ONLY
532664,AMAR,AMAR REMEDIES LTD.,Suspended,T ,10.0,INE787G01011,Personal Products,Equity,INE787G01011,BSE_ONLY
532665,RAJVIR,RAJVIR INDUSTRIES LTD.,Active,B ,10.0,INE011H01014,Textiles,Equity,INE011H01014,BSE_ONLY
532671,JYOTHYCONS,JYOTHY CONSUMER PRODUCTS LTD.,Delisted,B ,10.0,INE099H01019,Household Products,Equity,INE099H01019,BSE_ONLY
532672,GLODYNE,GLODYNE TECHNOSERVE LTD.,Suspended,Z ,6.0,INE932G01021,IT Consulting &amp; Software,Equity,INE932G01021,BSE_ONLY
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.,Active,B ,10.0,INE186H01014,Textiles,Equity,INE186H01014,BSE_ONLY
532675,PRITHVI,PRITHVI INFORMATION SOLUTIONS LTD.,Suspended,Z ,10.0,INE700C01013,IT Consulting &amp; Software,Equity,INE700C01013,BSE_ONLY
532676,PBAINFRA,PBA INFRASTRUCTURE LTD.,Active,B ,10.0,INE160H01019,Construction &amp; Engineering,Equity,INE160H01019,BSE_ONLY
532677,VIKASHMET,VIKASH METAL &amp; POWER LTD.,Delisted,T ,10.0,INE158H01013,Iron &amp; Steel/Interm.Products,Equity,INE158H01013,BSE_ONLY
532678,BRFL,BOMBAY RAYON FASHIONS LTD.,Active,B ,10.0,INE589G01011,Textiles,Equity,INE589G01011,BSE_ONLY
532679,SORILINFRA,SORIL Infra Resources Ltd,Active,B ,10.0,INE034H01016,Department Stores,Equity,INE034H01016,BSE_ONLY
532682,ABGSHIP,ABG SHIPYARD LTD.,Active,Z ,10.0,INE067H01016,Commercial Vehicles,Equity,INE067H01016,BSE_ONLY
532688,COMSYS,COMPULINK SYSTEMS LTD.,Delisted,B ,10.0,INE206H01010,IT Software Products,Equity,INE206H01010,BSE_ONLY
532690,RAMSARUP,RAMSARUP INDUSTRIES LTD.,Active,T ,10.0,INE005D01015,Iron &amp; Steel/Interm.Products,Equity,INE005D01015,BSE_ONLY
532691,TULIP,TULIP TELECOM LTD.,Suspended,Z ,2.0,INE122H01027,Other Telecom Services,Equity,INE122H01027,BSE_ONLY
532692,RMCL,RADHA MADHAV CORPORATION LTD.,Active,B ,10.0,INE172H01014,Containers &amp; Packaging,Equity,INE172H01014,BSE_ONLY
532693,PUNJLLOYD,PUNJ LLOYD LTD.,Active,B ,2.0,INE701B01021,Construction &amp; Engineering,Equity,INE701B01021,BSE_ONLY
532694,BARTRONICS,BARTRONICS INDIA LTD.,Active,T ,10.0,INE855F01034,Misc.Commercial Services,Equity,INE855F01034,BSE_ONLY
532696,EDUCOMP,EDUCOMP SOLUTIONS LTD.,Active,Z ,2.0,INE216H01027,Education,Equity,INE216H01027,BSE_ONLY
532703,RCAPVL,RELIANCE CAPITAL VENTURES LTD.,Delisted,B ,10.0,INE331H01016,,Equity,INE331H01016,BSE_ONLY
532704,RENVL,RELIANCE ENERGY VENTURES LTD.,Delisted,B ,10.0,INE329H01010,,Equity,INE329H01010,BSE_ONLY
532706,INOXLEISUR,INOX LEISURE LTD.,Active,B ,10.0,INE312H01016,Specialty Retail,Equity,INE312H01016,BSE_ONLY
532709,RNRL,RELIANCE NATURAL RESOURCES LTD.,Delisted,XD,5.0,INE328H01012,,Equity,INE328H01012,BSE_ONLY
532711,SUNILHITEC,SUNIL HITECH ENGINEERS LTD.,Active,B ,1.0,INE305H01028,Construction &amp; Engineering,Equity,INE305H01028,BSE_ONLY
532713,SAKUMA,SAKUMA EXPORTS LTD.,Active,T ,10.0,INE190H01016,Comm.Trading  &amp; Distribution,Equity,INE190H01016,BSE_ONLY
532715,GITANJALI,GITANJALI GEMS LTD.,Active,B ,10.0,INE346H01014,Other Apparels &amp; Accessories,Equity,INE346H01014,BSE_ONLY
532718,PRATIBHA,PRATIBHA INDUSTRIES LTD.,Active,T ,2.0,INE308H01022,Construction &amp; Engineering,Equity,INE308H01022,BSE_ONLY
532724,MOUNTEVTR,MOUNTEVEREST TRADING &amp; INVESTMENT LTD.,Delisted,B ,10.0,INE492H01016,Finance (including NBFCs),Equity,INE492H01016,BSE_ONLY
532727,ADHUNIK,ADHUNIK METALIKS LTD.,Active,B ,10.0,INE400H01019,Iron &amp; Steel/Interm.Products,Equity,INE400H01019,BSE_ONLY
532731,ROHITFERRO,ROHIT FERRO-TECH LTD.,Suspended,T ,10.0,INE248H01012,Iron &amp; Steel/Interm.Products,Equity,INE248H01012,BSE_ONLY
532734,GPIL,GODAWARI POWER &amp; ISPAT LTD.,Active,B ,10.0,INE177H01013,Iron &amp; Steel/Interm.Products,Equity,INE177H01013,BSE_ONLY
532736,POWERSOF,POWERSOFT GLOBAL SOLUTIONS LTD.,Delisted,XT,10.0,INE979C01013,IT Software Products,Equity,INE979C01013,BSE_ONLY
532738,TANTIACONS,TANTIA CONSTRUCTIONS LTD.,Active,T ,10.0,INE388G01018,Construction &amp; Engineering,Equity,INE388G01018,BSE_ONLY
532739,PLETHICO,PLETHICO PHARMACEUTICALS LTD.,Suspended,Z ,10.0,INE491H01018,Pharmaceuticals,Equity,INE491H01018,BSE_ONLY
532741,KAMDHENU,Kamdhenu Ltd,Active,T ,10.0,INE390H01012,Iron &amp; Steel/Interm.Products,Equity,INE390H01012,BSE_ONLY
532742,PAUSHAKLTD,PAUSHAK LTD.,Active,XT,10.0,INE111F01016,Agrochemicals,Equity,INE111F01016,BSE_ONLY
532743,RPL,RELIANCE PETROLEUM LTD.,Delisted,A ,10.0,INE475H01011,,Equity,INE475H01011,BSE_ONLY
532744,GTNTEX,GTN TEXTILES LTD.,Active,T ,10.0,INE302H01017,Textiles,Equity,INE302H01017,BSE_ONLY
532745,INDICAP,Inditrade Capital Limited,Active,XT,10.0,INE347H01012,Other Financial Services,Equity,INE347H01012,BSE_ONLY
532746,UNITY,UNITY INFRAPROJECTS LTD.,Active,T ,2.0,INE466H01028,Construction &amp; Engineering,Equity,INE466H01028,BSE_ONLY
532747,KFA,KINGFISHER AIRLINES LTD.,Suspended,Z ,10.0,INE438H01019,Airlines,Equity,INE438H01019,BSE_ONLY
532751,EASUNREYRL,EASUN REYROLLE LTD.,Active,T ,2.0,INE268C01029,Other Elect.Equip./ Prod.,Equity,INE268C01029,BSE_ONLY
532753,ASHIM,ASHIM INVESTMENT COMPANY LTD.,Delisted,B ,10.0,INE511H01021,,Equity,INE511H01021,BSE_ONLY
532758,KEWIND,KEW INDUSTRIES LTD.,Suspended,Z ,10.0,INE700H01012,Auto Parts &amp; Equipment,Equity,INE700H01012,BSE_ONLY
532760,DEEPIND,DEEP INDUSTRIES LTD.,Active,B ,10.0,INE677H01012,Integrated Oil &amp; Gas,Equity,INE677H01012,BSE_ONLY
532765,USHERAGRO,USHER AGRO LTD.,Active,T ,10.0,INE235G01011,Other Agricultural Products,Equity,INE235G01011,BSE_ONLY
532767,GAYAPROJ,GAYATRI PROJECTS LTD.,Active,B ,2.0,INE336H01023,Construction &amp; Engineering,Equity,INE336H01023,BSE_ONLY
532770,HANUNG,HANUNG TOYS &amp; TEXTILES LTD.,Active,T ,10.0,INE648H01013,Furniture-Furnishing-Paints,Equity,INE648H01013,BSE_ONLY
532777,NAUKRI,INFO EDGE (INDIA) LTD.,Active,A ,10.0,INE663F01024,Internet &amp; Catalogue Retail,Equity,INE663F01024,BSE_ONLY
532778,LITL,LANCO INFRATECH LTD.,Active,B ,1.0,INE785C01048,Electric Utilities,Equity,INE785C01048,BSE_ONLY
532781,BLUEBIRD,BLUE BIRD (INDIA) LTD.,Delisted,T ,10.0,INE697H01010,Comm.Printing/Stationery,Equity,INE697H01010,BSE_ONLY
532786,GTOFFSHORE,GOL OFFSHORE LTD.,Suspended,T ,10.0,INE892H01017,Oil Equipment &amp; Services,Equity,INE892H01017,BSE_ONLY
532787,ESSDEE,ESS DEE ALUMINIUM LTD.,Active,T ,10.0,INE825H01017,Household Products,Equity,INE825H01017,BSE_ONLY
532788,XLENERGY,XL ENERGY LTD.,Active,T ,10.0,INE183H01011,Telecom Equipment,Equity,INE183H01011,BSE_ONLY
532789,NCOPPER,NISSAN COPPER LTD.,Suspended,Z ,10.0,INE846H01039,Copper,Equity,INE846H01039,BSE_ONLY
532791,PSTL,PYRAMID SAIMIRA THEATRE LTD.,Delisted,T ,10.0,INE165H01018,Specialty Retail,Equity,INE165H01018,BSE_ONLY
532792,CAIRN,CAIRN INDIA LTD.,Suspended,B ,10.0,INE910H01017,Exploration &amp; Production,Equity,INE910H01017,BSE_ONLY
532793,SHREEASHTA,SHREE ASHTAVINAYAK CINE VISION LTD.,Suspended,T ,1.0,INE538H01024,Movies &amp; Entertainment,Equity,INE538H01024,BSE_ONLY
532796,LUMAXTECH,LUMAX AUTO TECHNOLOGIES LTD.,Active,B ,10.0,INE872H01019,Auto Parts &amp; Equipment,Equity,INE872H01019,BSE_ONLY
532800,TV18BRDCST,TV18 BROADCAST LTD.,Active,A ,2.0,INE886H01027,Broadcasting &amp; Cable TV,Equity,INE886H01027,BSE_ONLY
532803,POCHIRAJU,POCHIRAJU INDUSTRIES LTD.,Active,T ,10.0,INE332G01032,Other Agricultural Products,Equity,INE332G01032,BSE_ONLY
532806,AICHAMP,AI CHAMPDANY INDUSTRIES LTD.,Active,T ,5.0,INE768E01024,Jute &amp; Jute Products,Equity,INE768E01024,BSE_ONLY
532808,PGIL,Pearl Global Industries Limited,Active,B ,10.0,INE940H01014,Other Apparels &amp; Accessories,Equity,INE940H01014,BSE_ONLY
532813,CANDC,C &amp; C CONSTRUCTIONS LTD.,Active,T ,10.0,INE874H01015,Construction &amp; Engineering,Equity,INE874H01015,BSE_ONLY
532816,BROADCAST,BROADCAST INITIATIVES LTD.,Suspended,Z ,10.0,INE698H01018,Broadcasting &amp; Cable TV,Equity,INE698H01018,BSE_ONLY
532818,EVINIX,EVINIX ACCESSORIES LTD.,Delisted,T ,1.0,INE961H01028,Other Apparels &amp; Accessories,Equity,INE961H01028,BSE_ONLY
532819,MINDTREE,MINDTREE LTD.,Active,A ,10.0,INE018I01017,IT Consulting &amp; Software,Equity,INE018I01017,BSE_ONLY
532820,ELAND,E-Land Apparel Limited,Active,B ,10.0,INE311H01018,Textiles,Equity,INE311H01018,BSE_ONLY
532821,INDUSFILA,INDUS FILA LTD.,Suspended,Z ,10.0,INE025I01012,Textiles,Equity,INE025I01012,BSE_ONLY
532823,EUROCERA,EURO CERAMICS LTD.,Active,B ,10.0,INE649H01011,Furniture-Furnishing-Paints,Equity,INE649H01011,BSE_ONLY
532824,VTXIND,VTX INDUSTRIES LIMITED,Suspended,Z ,10.0,INE119G01025,Textiles,Equity,INE119G01025,BSE_ONLY
532825,JAGJANANI,JAGJANANI TEXTILES LTD.,Suspended,XT,10.0,INE702H01018,Textiles,Equity,INE702H01018,BSE_ONLY
532831,ABHISHEK,ABHISHEK CORPORATION LTD.,Active,T ,10.0,INE004I01017,Textiles,Equity,INE004I01017,BSE_ONLY
532833,SPARSHBPO,SPARSH BPO SERVICES LTD.,Delisted,T ,10.0,INE847H01011,BPO/KPO,Equity,INE847H01011,BSE_ONLY
532836,SANCIA,Sancia Global Infraprojects Limited,Suspended,Z ,10.0,INE391H01010,Misc.Commercial Services,Equity,INE391H01010,BSE_ONLY
532837,ORBITCORP,ORBIT CORPORATION LTD.,Suspended,Z ,10.0,INE628H01015,Realty,Equity,INE628H01015,BSE_ONLY
532840,ADVANTA,Advanta Limited,Suspended,B ,2.0,INE517H01028,Other Agricultural Products,Equity,INE517H01028,BSE_ONLY
532849,BINANICEM,BINANI CEMENT LTD.,Delisted,B ,10.0,INE042H01019,Cement &amp; Cement Products,Equity,INE042H01019,BSE_ONLY
532850,MIC,MIC ELECTRONICS LTD.,Active,T ,2.0,INE287C01029,Electronic Components,Equity,INE287C01029,BSE_ONLY
532852,MCDHOLDING,MCDOWELL HOLDINGS LTD.,Active,B ,10.0,INE836H01014,Investment Companies,Equity,INE836H01014,BSE_ONLY
532854,NITINFIRE,NITIN FIRE PROTECTION INDUSTRIES LTD.,Active,B ,2.0,INE489H01020,Industrial Machinery,Equity,INE489H01020,BSE_ONLY
532857,GLORY,GLORY POLYFILMS LTD.,Suspended,T ,10.0,INE408H01012,Containers &amp; Packaging,Equity,INE408H01012,BSE_ONLY
532858,DECOLIGHT,DECOLIGHT CERAMICS LTD.,Suspended,T ,10.0,INE172I01012,Furniture-Furnishing-Paints,Equity,INE172I01012,BSE_ONLY
532860,NETFLIER,NETFLIER FINCO LTD.,Delisted,B ,10.0,INE068I01012,,Equity,INE068I01012,BSE_ONLY
532861,IPRUFMP36AG,ICICI PRUDENTIAL MUTUAL FUND,Delisted,B ,10.0,INF346A01042,,Equity,INF346A01042,BSE_ONLY
532862,IPRUFMP36AD,ICICI PRUDENTIAL MUTUAL FUND,Delisted,B ,10.0,INF346A01059,,Equity,INF346A01059,BSE_ONLY
532863,SPICETELE,SPICE COMMUNICATIONS LTD.,Delisted,A ,10.0,INE684H01018,,Equity,INE684H01018,BSE_ONLY
532865,MEGH,MEGHMANI ORGANICS LTD.,Active,B ,1.0,INE974H01013,Specialty Chemicals,Equity,INE974H01013,BSE_ONLY
532866,QUINTEGRA,QUINTEGRA SOLUTIONS LTD.,Active,T ,10.0,INE033B01011,IT Consulting &amp; Software,Equity,INE033B01011,BSE_ONLY
532871,CELESTIAL,Celestial Biolabs Limited,Active,B ,10.0,INE221I01017,Biotechnology,Equity,INE221I01017,BSE_ONLY
532874,SURYACHAKRA,SURYACHAKRA POWER CORPORATION LTD.,Active,XT,10.0,INE274I01016,Electric Utilities,Equity,INE274I01016,BSE_ONLY
532876,EVERONN,Everonn Education ltd,Suspended,B ,10.0,INE678H01010,Education,Equity,INE678H01010,BSE_ONLY
532877,SIMPLEX,SIMPLEX PROJECTS LTD.,Active,T ,10.0,INE898F01018,Construction &amp; Engineering,Equity,INE898F01018,BSE_ONLY
532881,IVRCLAH,IVRCL Assets &amp; Holdings Limited,Delisted,B ,10.0,INE414I01018,Realty,Equity,INE414I01018,BSE_ONLY
532882,OMNITECH,OMNITECH INFOSOLUTIONS LTD.,Suspended,Z ,10.0,INE810H01019,IT Consulting &amp; Software,Equity,INE810H01019,BSE_ONLY
532883,ZYLOG,ZYLOG SYSTEMS LTD.,Active,B ,5.0,INE225I01026,IT Software Products,Equity,INE225I01026,BSE_ONLY
532884,REFEX,Refex Industries Limited,Active,B ,10.0,INE056I01017,Industrial Gases,Equity,INE056I01017,BSE_ONLY
532886,SELMCL,SEL MANUFACTURING COMPANY LTD.,Active,B ,10.0,INE105I01012,Textiles,Equity,INE105I01012,BSE_ONLY
532887,NTL,Neueon Towers Ltd,Active,T ,10.0,INE333I01036,Heavy Electrical Equipment,Equity,INE333I01036,BSE_ONLY
532889,KPRMILL,K.P.R.MILL LTD.,Active,B ,5.0,INE930H01023,Textiles,Equity,INE930H01023,BSE_ONLY
532900,SEINV,S.E.INVESTMENTS LTD.,Active,B ,10.0,INE420C01042,Finance (including NBFCs),Equity,INE420C01042,BSE_ONLY
532901,KOUTONS,KOUTONS RETAIL INDIA LTD.,Delisted,B ,10.0,INE406I01014,Other Apparels &amp; Accessories,Equity,INE406I01014,BSE_ONLY
532903,DHANUS,DHANUS TECHNOLOGIES LTD.,Delisted,Z ,10.0,INE406H01016,Telecom Services,Equity,INE406H01016,BSE_ONLY
532905,SAAMYABIO,SAAMYA BIOTECH (INDIA) LTD.,Suspended,XT,10.0,INE320H01019,Biotechnology,Equity,INE320H01019,BSE_ONLY
532906,MAANALU,MAAN ALUMINIUM LTD.,Active,B ,10.0,INE215I01019,Construction &amp; Engineering,Equity,INE215I01019,BSE_ONLY
